LbrM2903_01	93442	93757	+	LBRM2903_010008600.1	five_prime_UTR
LbrM2903_01	97988	98627	+	LBRM2903_010008700.1	five_prime_UTR
LbrM2903_01	101725	101824	+	LBRM2903_010008800.1	five_prime_UTR
LbrM2903_01	103012	103046	+	LBRM2903_010008900.1	five_prime_UTR
LbrM2903_01	104109	104195	+	LBRM2903_010009000.1	five_prime_UTR
LbrM2903_01	107458	107516	+	LBRM2903_010009100.1	five_prime_UTR
LbrM2903_01	115010	115106	+	LBRM2903_010009300.1	five_prime_UTR
LbrM2903_01	119338	119354	+	LBRM2903_010009400.1	five_prime_UTR
LbrM2903_01	120737	120765	+	LBRM2903_010009500.1	five_prime_UTR
LbrM2903_01	124295	124381	+	LBRM2903_010009600.1	five_prime_UTR
LbrM2903_01	126456	127305	+	LBRM2903_010009700.1	five_prime_UTR
LbrM2903_01	129292	129405	+	LBRM2903_010009900.1	five_prime_UTR
LbrM2903_01	141468	142962	+	LBRM2903_010010200.1	five_prime_UTR
LbrM2903_01	145561	146236	+	LBRM2903_010010300.1	five_prime_UTR
LbrM2903_01	149117	149147	+	LBRM2903_010010400.1	five_prime_UTR
LbrM2903_01	150969	151003	+	LBRM2903_010010500.1	five_prime_UTR
LbrM2903_01	154271	154735	+	LBRM2903_010010600.1	five_prime_UTR
LbrM2903_01	156147	156638	+	LBRM2903_010010700.1	five_prime_UTR
LbrM2903_01	163480	163667	+	LBRM2903_010010800.1	five_prime_UTR
LbrM2903_01	169370	169593	+	LBRM2903_010010900.1	five_prime_UTR
LbrM2903_01	173234	173308	+	LBRM2903_010011000.1	five_prime_UTR
LbrM2903_01	175559	175695	+	LBRM2903_010011100.1	five_prime_UTR
LbrM2903_01	177996	178101	+	LBRM2903_010011200.1	five_prime_UTR
LbrM2903_01	179709	179792	+	LBRM2903_010011300.1	five_prime_UTR
LbrM2903_01	184828	184890	+	LBRM2903_010011400.1	five_prime_UTR
LbrM2903_01	187168	187647	+	LBRM2903_010011500.1	five_prime_UTR
LbrM2903_01	193677	193779	+	LBRM2903_010011600.1	five_prime_UTR
LbrM2903_01	195401	195623	+	LBRM2903_010011700.1	five_prime_UTR
LbrM2903_01	198834	199511	+	LBRM2903_010011800.1	five_prime_UTR
LbrM2903_01	204814	204929	+	LBRM2903_010011900.1	five_prime_UTR
LbrM2903_01	209232	209452	+	LBRM2903_010012000.1	five_prime_UTR
LbrM2903_01	215783	215872	+	LBRM2903_010012100.1	five_prime_UTR
LbrM2903_01	221508	222141	+	LBRM2903_010012200.1	five_prime_UTR
LbrM2903_01	225068	225989	+	LBRM2903_010012300.1	five_prime_UTR
LbrM2903_01	229034	229199	+	LBRM2903_010012400.1	five_prime_UTR
LbrM2903_01	231037	231134	+	LBRM2903_010012500.1	five_prime_UTR
LbrM2903_01	233138	233246	+	LBRM2903_010012600.1	five_prime_UTR
LbrM2903_01	235413	235461	+	LBRM2903_010012700.1	five_prime_UTR
LbrM2903_01	243612	244198	+	LBRM2903_010012800.1	five_prime_UTR
LbrM2903_01	246274	246353	+	LBRM2903_010013000.1	five_prime_UTR
LbrM2903_01	249418	249643	+	LBRM2903_010013100.1	five_prime_UTR
LbrM2903_01	254241	254302	+	LBRM2903_010013600.1	five_prime_UTR
LbrM2903_01	263248	264341	+	LBRM2903_010013800.1	five_prime_UTR
LbrM2903_01	266397	266580	+	LBRM2903_010013900.1	five_prime_UTR
LbrM2903_01	267650	267722	+	LBRM2903_010014000.1	five_prime_UTR
LbrM2903_01	269701	270606	+	LBRM2903_010014100.1	five_prime_UTR
LbrM2903_01	274052	276431	+	LBRM2903_010014200.1	five_prime_UTR
LbrM2903_01	282163	282547	+	LBRM2903_010014300.1	five_prime_UTR
LbrM2903_02	10881	10942	-	LBRM2903_020005000.1	five_prime_UTR
LbrM2903_02	12068	12512	-	LBRM2903_020005100.1	five_prime_UTR
LbrM2903_02	14052	14892	-	LBRM2903_020005200.1	five_prime_UTR
LbrM2903_02	24468	24683	-	LBRM2903_020005300.1	five_prime_UTR
LbrM2903_02	25614	25789	-	LBRM2903_020005400.1	five_prime_UTR
LbrM2903_02	27407	27426	-	LBRM2903_020005500.1	five_prime_UTR
LbrM2903_02	32736	33103	-	LBRM2903_020005600.1	five_prime_UTR
LbrM2903_02	34939	35184	-	LBRM2903_020005700.1	five_prime_UTR
LbrM2903_02	37401	37597	-	LBRM2903_020005800.1	five_prime_UTR
LbrM2903_02	44460	45554	-	LBRM2903_020006000.1	five_prime_UTR
LbrM2903_02	50125	51133	-	LBRM2903_020006100.1	five_prime_UTR
LbrM2903_02	66673	67292	-	LBRM2903_020006200.1	five_prime_UTR
LbrM2903_02	68686	68704	-	LBRM2903_020006300.1	five_prime_UTR
LbrM2903_02	72428	72667	-	LBRM2903_020006400.1	five_prime_UTR
LbrM2903_02	132008	132497	-	LBRM2903_020007300.1	five_prime_UTR
LbrM2903_02	135387	135640	-	LBRM2903_020007400.1	five_prime_UTR
LbrM2903_02	150149	151138	-	LBRM2903_020007700.1	five_prime_UTR
LbrM2903_02	154998	155372	-	LBRM2903_020007800.1	five_prime_UTR
LbrM2903_02	164243	164458	-	LBRM2903_020007900.1	five_prime_UTR
LbrM2903_02	167075	167305	-	LBRM2903_020008000.1	five_prime_UTR
LbrM2903_02	168564	168632	-	LBRM2903_020008100.1	five_prime_UTR
LbrM2903_02	170520	170747	-	LBRM2903_020008200.1	five_prime_UTR
LbrM2903_02	173098	173154	-	LBRM2903_020008300.1	five_prime_UTR
LbrM2903_02	182881	183164	-	LBRM2903_020008400.1	five_prime_UTR
LbrM2903_02	184699	187694	-	LBRM2903_020008700.1	five_prime_UTR
LbrM2903_02	190731	190748	-	LBRM2903_020008800.1	five_prime_UTR
LbrM2903_02	192784	192997	-	LBRM2903_020008900.1	five_prime_UTR
LbrM2903_02	194052	194399	-	LBRM2903_020009000.1	five_prime_UTR
LbrM2903_02	199185	199451	-	LBRM2903_020009100.1	five_prime_UTR
LbrM2903_02	203353	203369	-	LBRM2903_020009200.1	five_prime_UTR
LbrM2903_02	206025	206751	-	LBRM2903_020009300.1	five_prime_UTR
LbrM2903_02	209324	209756	-	LBRM2903_020009400.1	five_prime_UTR
LbrM2903_02	211920	212056	-	LBRM2903_020009500.1	five_prime_UTR
LbrM2903_02	213945	214324	-	LBRM2903_020009600.1	five_prime_UTR
LbrM2903_02	218350	218372	-	LBRM2903_020009700.1	five_prime_UTR
LbrM2903_02	223481	223820	-	LBRM2903_020009800.1	five_prime_UTR
LbrM2903_02	226801	227045	-	LBRM2903_020009900.1	five_prime_UTR
LbrM2903_02	228646	228776	-	LBRM2903_020010000.1	five_prime_UTR
LbrM2903_02	234942	234947	-	LBRM2903_020010100.1	five_prime_UTR
LbrM2903_02	244489	244795	-	LBRM2903_020010300.1	five_prime_UTR
LbrM2903_02	246120	246193	-	LBRM2903_020010400.1	five_prime_UTR
LbrM2903_02	250058	250488	-	LBRM2903_020010500.1	five_prime_UTR
LbrM2903_02	253955	253970	-	LBRM2903_020010600.1	five_prime_UTR
LbrM2903_02	256084	256299	-	LBRM2903_020010700.1	five_prime_UTR
LbrM2903_02	268656	268807	-	LBRM2903_020011000.1	five_prime_UTR
LbrM2903_02	271434	272165	-	LBRM2903_020011100.1	five_prime_UTR
LbrM2903_02	273527	273627	-	LBRM2903_020011200.1	five_prime_UTR
LbrM2903_02	278229	278442	-	LBRM2903_020011300.1	five_prime_UTR
LbrM2903_02	292152	292446	+	LBRM2903_020011400.1	five_prime_UTR
LbrM2903_02	298675	298799	+	LBRM2903_020011500.1	five_prime_UTR
LbrM2903_02	310851	310921	+	LBRM2903_020011600.1	five_prime_UTR
LbrM2903_02	313579	313590	+	LBRM2903_020011700.1	five_prime_UTR
LbrM2903_02	315491	315591	+	LBRM2903_020011800.1	five_prime_UTR
LbrM2903_02	317444	317696	+	LBRM2903_020011900.1	five_prime_UTR
LbrM2903_02	320285	320439	+	LBRM2903_020012000.1	five_prime_UTR
LbrM2903_02	323822	323874	+	LBRM2903_020012100.1	five_prime_UTR
LbrM2903_02	328582	328688	+	LBRM2903_020012200.1	five_prime_UTR
LbrM2903_02	331686	331686	+	LBRM2903_020012300.1	five_prime_UTR
LbrM2903_02	335133	335297	+	LBRM2903_020012400.1	five_prime_UTR
LbrM2903_02	337318	339364	+	LBRM2903_020012500.1	five_prime_UTR
LbrM2903_02	344894	345134	+	LBRM2903_020012700.1	five_prime_UTR
LbrM2903_03	6010	6129	-	LBRM2903_030005100.1	five_prime_UTR
LbrM2903_03	12727	13968	-	LBRM2903_030005200.1	five_prime_UTR
LbrM2903_03	15121	15150	+	LBRM2903_030005300.1	five_prime_UTR
LbrM2903_03	16592	16695	+	LBRM2903_030005400.1	five_prime_UTR
LbrM2903_03	18795	18883	+	LBRM2903_030005500.1	five_prime_UTR
LbrM2903_03	21544	21588	+	LBRM2903_030005600.1	five_prime_UTR
LbrM2903_03	23295	23539	+	LBRM2903_030005700.1	five_prime_UTR
LbrM2903_03	26317	26476	+	LBRM2903_030005800.1	five_prime_UTR
LbrM2903_03	29632	29946	+	LBRM2903_030005900.1	five_prime_UTR
LbrM2903_03	32681	32733	+	LBRM2903_030006000.1	five_prime_UTR
LbrM2903_03	34639	34810	+	LBRM2903_030006100.1	five_prime_UTR
LbrM2903_03	37963	38231	+	LBRM2903_030006200.1	five_prime_UTR
LbrM2903_03	41746	41826	+	LBRM2903_030006300.1	five_prime_UTR
LbrM2903_03	43059	43246	+	LBRM2903_030006400.1	five_prime_UTR
LbrM2903_03	44616	44702	+	LBRM2903_030006500.1	five_prime_UTR
LbrM2903_03	46352	46451	+	LBRM2903_030006600.1	five_prime_UTR
LbrM2903_03	49466	49731	+	LBRM2903_030006700.1	five_prime_UTR
LbrM2903_03	50547	50823	+	LBRM2903_030006800.1	five_prime_UTR
LbrM2903_03	53208	53436	+	LBRM2903_030006900.1	five_prime_UTR
LbrM2903_03	55743	55873	+	LBRM2903_030007000.1	five_prime_UTR
LbrM2903_03	60107	60277	+	LBRM2903_030007100.1	five_prime_UTR
LbrM2903_03	62845	63138	+	LBRM2903_030007200.1	five_prime_UTR
LbrM2903_03	64906	65196	+	LBRM2903_030007300.1	five_prime_UTR
LbrM2903_03	71629	71749	+	LBRM2903_030007400.1	five_prime_UTR
LbrM2903_03	72722	72783	+	LBRM2903_030007500.1	five_prime_UTR
LbrM2903_03	74307	74395	+	LBRM2903_030007600.1	five_prime_UTR
LbrM2903_03	76032	76522	+	LBRM2903_030007700.1	five_prime_UTR
LbrM2903_03	79904	80096	+	LBRM2903_030007900.1	five_prime_UTR
LbrM2903_03	84580	87354	+	LBRM2903_030008000.1	five_prime_UTR
LbrM2903_03	93978	94226	+	LBRM2903_030008100.1	five_prime_UTR
LbrM2903_03	98149	98340	+	LBRM2903_030008200.1	five_prime_UTR
LbrM2903_03	101288	101407	+	LBRM2903_030008300.1	five_prime_UTR
LbrM2903_03	103450	103733	+	LBRM2903_030008400.1	five_prime_UTR
LbrM2903_03	109852	112540	+	LBRM2903_030008500.1	five_prime_UTR
LbrM2903_03	119640	119768	+	LBRM2903_030008600.1	five_prime_UTR
LbrM2903_03	123856	124242	+	LBRM2903_030008700.1	five_prime_UTR
LbrM2903_03	132724	133397	+	LBRM2903_030008800.1	five_prime_UTR
LbrM2903_03	139418	140034	+	LBRM2903_030008900.1	five_prime_UTR
LbrM2903_03	146332	146409	+	LBRM2903_030009000.1	five_prime_UTR
LbrM2903_03	147534	147576	+	LBRM2903_030009100.1	five_prime_UTR
LbrM2903_03	148730	149236	+	LBRM2903_030009200.1	five_prime_UTR
LbrM2903_03	154799	157291	+	LBRM2903_030009300.1	five_prime_UTR
LbrM2903_03	167672	167806	+	LBRM2903_030009500.1	five_prime_UTR
LbrM2903_03	171667	171924	+	LBRM2903_030009600.1	five_prime_UTR
LbrM2903_03	175624	175950	+	LBRM2903_030009700.1	five_prime_UTR
LbrM2903_03	180047	180193	+	LBRM2903_030009800.1	five_prime_UTR
LbrM2903_03	186012	186137	+	LBRM2903_030009900.1	five_prime_UTR
LbrM2903_03	194228	194270	+	LBRM2903_030010000.1	five_prime_UTR
LbrM2903_03	197500	198524	+	LBRM2903_030010100.1	five_prime_UTR
LbrM2903_03	206245	206523	+	LBRM2903_030010200.1	five_prime_UTR
LbrM2903_03	208887	209302	+	LBRM2903_030010300.1	five_prime_UTR
LbrM2903_03	214477	214541	+	LBRM2903_030010400.1	five_prime_UTR
LbrM2903_03	219440	219442	+	LBRM2903_030010500.1	five_prime_UTR
LbrM2903_03	223844	223972	+	LBRM2903_030010600.1	five_prime_UTR
LbrM2903_03	227097	227423	+	LBRM2903_030010700.1	five_prime_UTR
LbrM2903_03	229562	229604	+	LBRM2903_030010800.1	five_prime_UTR
LbrM2903_03	233867	234012	+	LBRM2903_030011000.1	five_prime_UTR
LbrM2903_03	236262	236291	+	LBRM2903_030011100.1	five_prime_UTR
LbrM2903_03	239842	240621	+	LBRM2903_030011200.1	five_prime_UTR
LbrM2903_03	244263	244365	+	LBRM2903_030011300.1	five_prime_UTR
LbrM2903_03	247899	247953	+	LBRM2903_030011400.1	five_prime_UTR
LbrM2903_03	249928	252866	+	LBRM2903_030011500.1	five_prime_UTR
LbrM2903_03	261509	261616	+	LBRM2903_030011600.1	five_prime_UTR
LbrM2903_03	263020	263224	-	LBRM2903_030011700.1	five_prime_UTR
LbrM2903_03	270481	270836	-	LBRM2903_030011800.1	five_prime_UTR
LbrM2903_03	280015	280060	-	LBRM2903_030011900.1	five_prime_UTR
LbrM2903_03	281768	281807	-	LBRM2903_030012000.1	five_prime_UTR
LbrM2903_03	285476	285574	-	LBRM2903_030012100.1	five_prime_UTR
LbrM2903_03	288432	288552	-	LBRM2903_030012200.1	five_prime_UTR
LbrM2903_03	289641	289683	-	LBRM2903_030012300.1	five_prime_UTR
LbrM2903_03	292647	292774	-	LBRM2903_030012400.1	five_prime_UTR
LbrM2903_03	294236	294281	-	LBRM2903_030012500.1	five_prime_UTR
LbrM2903_03	296806	296948	-	LBRM2903_030012600.1	five_prime_UTR
LbrM2903_03	313529	313671	-	LBRM2903_030012800.1	five_prime_UTR
LbrM2903_03	321753	321803	-	LBRM2903_030012900.1	five_prime_UTR
LbrM2903_03	327022	327228	-	LBRM2903_030013000.1	five_prime_UTR
LbrM2903_03	336290	336602	-	LBRM2903_030013100.1	five_prime_UTR
LbrM2903_03	337310	337564	-	LBRM2903_030013200.1	five_prime_UTR
LbrM2903_03	340051	340347	-	LBRM2903_030013300.1	five_prime_UTR
LbrM2903_03	344124	344244	-	LBRM2903_030013400.1	five_prime_UTR
LbrM2903_03	351735	352006	-	LBRM2903_030013500.1	five_prime_UTR
LbrM2903_03	357529	357693	-	LBRM2903_030013600.1	five_prime_UTR
LbrM2903_03	362450	362749	-	LBRM2903_030013700.1	five_prime_UTR
LbrM2903_03	369363	369668	-	LBRM2903_030013800.1	five_prime_UTR
LbrM2903_03	372247	373343	-	LBRM2903_030013900.1	five_prime_UTR
LbrM2903_03	375495	375830	-	LBRM2903_030014000.1	five_prime_UTR
LbrM2903_03	377463	377532	-	LBRM2903_030014100.1	five_prime_UTR
LbrM2903_03	378830	379071	-	LBRM2903_030014200.1	five_prime_UTR
LbrM2903_03	380761	380894	-	LBRM2903_030014300.1	five_prime_UTR
LbrM2903_03	383107	383278	-	LBRM2903_030014400.1	five_prime_UTR
LbrM2903_03	384769	385005	-	LBRM2903_030014500.1	five_prime_UTR
LbrM2903_03	389233	389501	-	LBRM2903_030014600.1	five_prime_UTR
LbrM2903_03	390424	390481	-	LBRM2903_030014700.1	five_prime_UTR
LbrM2903_03	391931	392035	-	LBRM2903_030014800.1	five_prime_UTR
LbrM2903_03	393921	393945	-	LBRM2903_030014900.1	five_prime_UTR
LbrM2903_04	7770	7895	+	LBRM2903_040005000.1	five_prime_UTR
LbrM2903_04	11960	12317	+	LBRM2903_040005100.1	five_prime_UTR
LbrM2903_04	12621	12991	+	LBRM2903_040005200.1	five_prime_UTR
LbrM2903_04	15713	15853	+	LBRM2903_040005400.1	five_prime_UTR
LbrM2903_04	18919	19111	+	LBRM2903_040005500.1	five_prime_UTR
LbrM2903_04	19729	19824	+	LBRM2903_040005600.1	five_prime_UTR
LbrM2903_04	25189	25190	+	LBRM2903_040005700.1	five_prime_UTR
LbrM2903_04	26249	26787	+	LBRM2903_040005800.1	five_prime_UTR
LbrM2903_04	30211	30328	+	LBRM2903_040005900.1	five_prime_UTR
LbrM2903_04	32057	32112	+	LBRM2903_040006000.1	five_prime_UTR
LbrM2903_04	33530	33573	+	LBRM2903_040006100.1	five_prime_UTR
LbrM2903_04	34413	35153	+	LBRM2903_040006200.1	five_prime_UTR
LbrM2903_04	41744	41946	+	LBRM2903_040006300.1	five_prime_UTR
LbrM2903_04	44468	44775	+	LBRM2903_040006400.1	five_prime_UTR
LbrM2903_04	46363	46402	+	LBRM2903_040006500.1	five_prime_UTR
LbrM2903_04	48027	48297	+	LBRM2903_040006600.1	five_prime_UTR
LbrM2903_04	49474	49804	+	LBRM2903_040006700.1	five_prime_UTR
LbrM2903_04	60973	61034	+	LBRM2903_040006800.1	five_prime_UTR
LbrM2903_04	81466	81552	+	LBRM2903_040007100.1	five_prime_UTR
LbrM2903_04	85382	85531	+	LBRM2903_040007200.1	five_prime_UTR
LbrM2903_04	89176	89217	+	LBRM2903_040007300.1	five_prime_UTR
LbrM2903_04	90980	91148	+	LBRM2903_040007400.1	five_prime_UTR
LbrM2903_04	99649	99703	+	LBRM2903_040007500.1	five_prime_UTR
LbrM2903_04	104660	104788	+	LBRM2903_040007600.1	five_prime_UTR
LbrM2903_04	106194	106353	+	LBRM2903_040007700.1	five_prime_UTR
LbrM2903_04	108383	108526	+	LBRM2903_040007800.1	five_prime_UTR
LbrM2903_04	115590	115960	+	LBRM2903_040007900.1	five_prime_UTR
LbrM2903_04	118402	118749	+	LBRM2903_040008000.1	five_prime_UTR
LbrM2903_04	122104	122143	+	LBRM2903_040008100.1	five_prime_UTR
LbrM2903_04	129237	129261	+	LBRM2903_040008200.1	five_prime_UTR
LbrM2903_04	132439	132480	+	LBRM2903_040008300.1	five_prime_UTR
LbrM2903_04	140508	140773	+	LBRM2903_040008400.1	five_prime_UTR
LbrM2903_04	147890	148188	+	LBRM2903_040008600.1	five_prime_UTR
LbrM2903_04	149395	149690	+	LBRM2903_040008700.1	five_prime_UTR
LbrM2903_04	151645	154047	+	LBRM2903_040008800.1	five_prime_UTR
LbrM2903_04	161700	161948	-	LBRM2903_040008900.1	five_prime_UTR
LbrM2903_04	164279	164437	-	LBRM2903_040009000.1	five_prime_UTR
LbrM2903_04	169021	169759	-	LBRM2903_040009100.1	five_prime_UTR
LbrM2903_04	172752	172879	-	LBRM2903_040009200.1	five_prime_UTR
LbrM2903_04	177793	178536	-	LBRM2903_040009700.1	five_prime_UTR
LbrM2903_04	185536	186549	-	LBRM2903_040009800.1	five_prime_UTR
LbrM2903_04	191175	191284	-	LBRM2903_040009900.1	five_prime_UTR
LbrM2903_04	193848	193995	-	LBRM2903_040010000.1	five_prime_UTR
LbrM2903_04	197669	197803	-	LBRM2903_040010100.1	five_prime_UTR
LbrM2903_04	199384	199450	-	LBRM2903_040010200.1	five_prime_UTR
LbrM2903_04	201136	201206	-	LBRM2903_040010300.1	five_prime_UTR
LbrM2903_04	203968	204125	-	LBRM2903_040010400.1	five_prime_UTR
LbrM2903_04	214217	214678	-	LBRM2903_040010500.1	five_prime_UTR
LbrM2903_04	222653	222860	-	LBRM2903_040010600.1	five_prime_UTR
LbrM2903_04	226707	227485	-	LBRM2903_040010800.1	five_prime_UTR
LbrM2903_04	229880	229944	-	LBRM2903_040010900.1	five_prime_UTR
LbrM2903_04	231367	232270	-	LBRM2903_040011000.1	five_prime_UTR
LbrM2903_04	237668	237874	-	LBRM2903_040011100.1	five_prime_UTR
LbrM2903_04	246035	246255	-	LBRM2903_040011200.1	five_prime_UTR
LbrM2903_04	251455	251918	-	LBRM2903_040011300.1	five_prime_UTR
LbrM2903_04	254094	254197	-	LBRM2903_040011400.1	five_prime_UTR
LbrM2903_04	255785	256403	-	LBRM2903_040011500.1	five_prime_UTR
LbrM2903_04	257995	258082	-	LBRM2903_040011600.1	five_prime_UTR
LbrM2903_04	262367	263400	-	LBRM2903_040012100.1	five_prime_UTR
LbrM2903_04	265130	265173	-	LBRM2903_040012200.1	five_prime_UTR
LbrM2903_04	269723	272169	-	LBRM2903_040012300.1	five_prime_UTR
LbrM2903_04	273529	273623	-	LBRM2903_040012400.1	five_prime_UTR
LbrM2903_04	274887	274938	-	LBRM2903_040012500.1	five_prime_UTR
LbrM2903_04	276367	277721	-	LBRM2903_040012700.1	five_prime_UTR
LbrM2903_04	281898	282062	-	LBRM2903_040012800.1	five_prime_UTR
LbrM2903_04	283576	283642	-	LBRM2903_040012900.1	five_prime_UTR
LbrM2903_04	285185	285728	-	LBRM2903_040013000.1	five_prime_UTR
LbrM2903_04	289026	289304	-	LBRM2903_040013100.1	five_prime_UTR
LbrM2903_04	293284	293355	-	LBRM2903_040013200.1	five_prime_UTR
LbrM2903_04	296494	296661	-	LBRM2903_040013300.1	five_prime_UTR
LbrM2903_04	300173	300583	-	LBRM2903_040013400.1	five_prime_UTR
LbrM2903_04	303262	303388	-	LBRM2903_040013500.1	five_prime_UTR
LbrM2903_04	306476	306782	-	LBRM2903_040013600.1	five_prime_UTR
LbrM2903_04	308014	308089	-	LBRM2903_040013700.1	five_prime_UTR
LbrM2903_04	309425	309500	-	LBRM2903_040013800.1	five_prime_UTR
LbrM2903_04	311975	312184	-	LBRM2903_040013900.1	five_prime_UTR
LbrM2903_04	316491	316770	-	LBRM2903_040014000.1	five_prime_UTR
LbrM2903_04	318674	318695	-	LBRM2903_040014100.1	five_prime_UTR
LbrM2903_04	322335	322480	-	LBRM2903_040014200.1	five_prime_UTR
LbrM2903_04	324390	324601	-	LBRM2903_040014300.1	five_prime_UTR
LbrM2903_04	361796	361926	-	LBRM2903_040015000.1	five_prime_UTR
LbrM2903_04	365183	365601	-	LBRM2903_040015100.1	five_prime_UTR
LbrM2903_04	367803	368067	-	LBRM2903_040015200.1	five_prime_UTR
LbrM2903_04	369285	369360	-	LBRM2903_040015300.1	five_prime_UTR
LbrM2903_04	372583	372770	-	LBRM2903_040015400.1	five_prime_UTR
LbrM2903_04	376897	377386	-	LBRM2903_040015700.1	five_prime_UTR
LbrM2903_04	379970	380042	-	LBRM2903_040015800.1	five_prime_UTR
LbrM2903_04	384937	385261	-	LBRM2903_040015900.1	five_prime_UTR
LbrM2903_04	390631	392376	-	LBRM2903_040016300.1	five_prime_UTR
LbrM2903_04	393336	393513	-	LBRM2903_040016400.1	five_prime_UTR
LbrM2903_04	396253	397931	-	LBRM2903_040016500.1	five_prime_UTR
LbrM2903_04	399350	399468	-	LBRM2903_040016600.1	five_prime_UTR
LbrM2903_04	402636	402676	-	LBRM2903_040016700.1	five_prime_UTR
LbrM2903_04	404971	405044	-	LBRM2903_040016800.1	five_prime_UTR
LbrM2903_04	406447	406491	-	LBRM2903_040016900.1	five_prime_UTR
LbrM2903_04	408813	408916	-	LBRM2903_040017000.1	five_prime_UTR
LbrM2903_04	411108	411133	-	LBRM2903_040017100.1	five_prime_UTR
LbrM2903_04	415167	415367	-	LBRM2903_040017300.1	five_prime_UTR
LbrM2903_04	416723	417009	-	LBRM2903_040017400.1	five_prime_UTR
LbrM2903_04	421292	422280	-	LBRM2903_040017500.1	five_prime_UTR
LbrM2903_04	423776	423906	-	LBRM2903_040017600.1	five_prime_UTR
LbrM2903_04	425452	425693	-	LBRM2903_040017700.1	five_prime_UTR
LbrM2903_04	427735	427893	-	LBRM2903_040017800.1	five_prime_UTR
LbrM2903_04	430809	431124	-	LBRM2903_040017900.1	five_prime_UTR
LbrM2903_04	433838	433940	-	LBRM2903_040018100.1	five_prime_UTR
LbrM2903_04	434744	434862	-	LBRM2903_040018200.1	five_prime_UTR
LbrM2903_04	438237	438306	-	LBRM2903_040018300.1	five_prime_UTR
LbrM2903_04	443217	443524	-	LBRM2903_040018500.1	five_prime_UTR
LbrM2903_04	445011	445124	-	LBRM2903_040018600.1	five_prime_UTR
LbrM2903_04	448410	448455	-	LBRM2903_040018800.1	five_prime_UTR
LbrM2903_04	451787	452144	-	LBRM2903_040018900.1	five_prime_UTR
LbrM2903_04	453768	454152	-	LBRM2903_040019000.1	five_prime_UTR
